internal_adspace_id,geo_region_name,os_code,suggested_bid_cpm,raw_bid,bid_method,exploration_direction,exploration_adjustment,observation_count,win_rate,ctr,expected_value_cpm,is_profitable,npi_multiplier
111566,North Dakota,8,20.0,20.125,v5_explore_low,up,1.4,3,0.2755,0.00068082,8.7316,True,1.0
111563,West Virginia,2,20.0,20.125,v5_explore_low,up,1.4,3,0.2755,0.00056757,7.2791,True,1.0
111564,Georgia,2,20.0,20.125,v5_explore_low,up,1.4,3,0.2755,0.00050695,6.5017,True,1.0
111567,California,2,20.0,20.125,v5_explore_low,up,1.4,3,0.2755,0.00043444,5.5717,True,1.0
111566,Wisconsin,2,20.0,20.125,v5_explore_low,up,1.4,3,0.2755,0.00059766,7.665,True,1.0
111567,Colorado,1,20.0,20.125,v5_explore_low,up,1.4,3,0.3058,0.00037699,4.8348,True,1.0
111567,Colorado,2,20.0,20.125,v5_explore_low,up,1.4,3,0.2755,0.00063263,8.1135,True,1.0
111564,Ar Riyāḑ,-1,20.0,20.125,v5_explore_low,up,1.4,3,0.2755,0.00060759,7.7923,True,1.0
111563,Tennessee,18,20.0,20.125,v5_explore_low,up,1.4,3,0.2755,0.00054785,7.0262,True,1.0
111567,Michigan,1,20.0,20.125,v5_explore_low,up,1.4,3,0.2755,0.0005584,7.1615,True,1.0
111567,Manitoba,-1,20.0,20.125,v5_explore_low,up,1.4,3,0.3361,0.00036521,4.6838,True,1.0
111569,New Hampshire,2,20.0,20.125,v5_explore_low,up,1.4,3,0.2755,0.00072028,9.2376,True,1.0
111569,New Hampshire,8,20.0,20.125,v5_explore_low,up,1.4,3,0.2755,0.00074239,9.5211,True,1.0
111564,Iowa,2,20.0,20.125,v5_explore_low,up,1.4,3,0.2755,0.00058289,7.4756,True,1.0
111563,Akershus,-1,20.0,20.125,v5_explore_low,up,1.4,3,0.2755,0.00024347,3.1225,True,1.0
111570,Delaware,-1,20.0,20.125,v5_explore_low,up,1.4,3,0.2755,0.00031585,4.0508,True,1.0
111570,Alaska,-1,20.0,20.125,v5_explore_low,up,1.4,3,0.2755,0.00036521,4.6838,True,1.0
111566,Kentucky,18,20.0,20.125,v5_explore_low,up,1.4,3,0.3058,0.00037699,4.8348,True,1.0
111570,Massachusetts,18,20.0,20.125,v5_explore_low,up,1.4,3,0.2755,0.00068678,8.8079,True,1.0
111571,California,18,20.0,20.125,v5_explore_low,up,1.4,3,0.3361,0.00036521,4.6838,True,1.0
111570,Minnesota,8,20.0,20.125,v5_explore_low,up,1.4,3,0.3058,0.00035414,4.5418,True,1.0
111571,Alaska,-1,20.0,20.125,v5_explore_low,up,1.4,3,0.2755,0.00032463,4.1633,True,1.0
111570,Nevada,8,20.0,20.125,v5_explore_low,up,1.4,3,0.3664,0.00035414,4.5418,True,1.0
111565,New Jersey,18,20.0,20.125,v5_explore_low,up,1.4,3,0.3058,0.00037699,4.8348,True,1.0
111565,New Jersey,2,20.0,20.125,v5_explore_low,up,1.4,3,0.2755,0.00051425,6.5953,True,1.0
111565,Mississippi,18,20.0,20.125,v5_explore_low,up,1.4,3,0.3361,0.00036521,4.6838,True,1.0
111565,Michigan,18,20.0,20.125,v5_explore_low,up,1.4,3,0.3361,0.00036521,4.6838,True,1.0
111565,Alberta,-1,20.0,20.125,v5_explore_low,up,1.4,3,0.3361,0.00032463,4.1633,True,1.0
111565,Arizona,2,20.0,20.125,v5_explore_low,up,1.4,3,0.2755,0.00056325,7.2237,True,1.0
111565,Arizona,18,20.0,20.125,v5_explore_low,up,1.4,3,0.3361,0.00036521,4.6838,True,1.0
111565,Maine,18,20.0,20.125,v5_explore_low,up,1.4,3,0.3058,0.00037699,4.8348,True,1.0
111570,Oregon,8,20.0,20.125,v5_explore_low,up,1.4,3,0.3058,0.00037699,4.8348,True,1.0
111565,Indiana,2,20.0,20.125,v5_explore_low,up,1.4,3,0.3361,0.00036521,4.6838,True,1.0
111570,South Dakota,-1,20.0,20.125,v5_explore_low,up,1.4,3,0.2755,0.00034372,4.4082,True,1.0
111565,Georgia,2,20.0,20.125,v5_explore_low,up,1.4,3,0.2755,0.00052796,6.7711,True,1.0
111565,Rio de Janeiro,-1,20.0,20.125,v5_explore_low,up,1.4,3,0.2755,0.00031585,4.0508,True,1.0
111565,West Virginia,18,20.0,20.125,v5_explore_low,up,1.4,3,0.3361,0.00036521,4.6838,True,1.0
111570,Kansas,8,20.0,20.125,v5_explore_low,up,1.4,3,0.3361,0.00036521,4.6838,True,1.0
111571,District of Columbia,-1,20.0,20.125,v5_explore_low,up,1.4,3,0.2755,0.0002597,3.3307,True,1.0
111571,Idaho,8,20.0,20.125,v5_explore_low,up,1.4,3,0.2755,0.00080847,10.3686,True,1.0
111571,Hawaii,-1,20.0,20.125,v5_explore_low,up,1.4,3,0.2755,0.0003339,4.2823,True,1.0
111570,California,18,20.0,20.125,v5_explore_low,up,1.4,3,0.3058,0.00037699,4.8348,True,1.0
111566,Indiana,2,20.0,20.125,v5_explore_low,up,1.4,3,0.3361,0.00036521,4.6838,True,1.0
111570,Colorado,1,20.0,20.125,v5_explore_low,up,1.4,3,0.2755,0.00071098,9.1183,True,1.0
111564,Massachusetts,2,20.0,20.125,v5_explore_low,up,1.4,3,0.3361,0.00036521,4.6838,True,1.0
111564,Michigan,18,20.0,20.125,v5_explore_low,up,1.4,3,0.3361,0.00036521,4.6838,True,1.0
111566,District of Columbia,2,20.0,20.125,v5_explore_low,up,1.4,3,0.3058,0.00037699,4.8348,True,1.0
111566,Alaska,8,20.0,20.125,v5_explore_low,up,1.4,3,0.3361,0.0003339,4.2823,True,1.0
111570,Hawaii,-1,20.0,20.125,v5_explore_low,up,1.4,3,0.2755,0.00029966,3.8431,True,1.0
111570,Hawaii,8,20.0,20.125,v5_explore_low,up,1.4,3,0.2755,0.00079466,10.1916,True,1.0
111570,Idaho,8,20.0,20.125,v5_explore_low,up,1.4,3,0.2755,0.00077631,9.9561,True,1.0
111571,Connecticut,18,20.0,20.125,v5_explore_low,up,1.4,3,0.3361,0.00036521,4.6838,True,1.0
111566,British Columbia,-1,20.0,20.125,v5_explore_low,up,1.4,3,0.2755,0.00036521,4.6838,True,1.0
111570,Illinois,18,20.0,20.125,v5_explore_low,up,1.4,3,0.2755,0.00074147,9.5094,True,1.0
111570,Iowa,-1,20.0,20.125,v5_explore_low,up,1.4,3,0.3058,0.00029966,3.8431,True,1.0
111569,Montana,-1,20.0,20.125,v5_explore_low,up,1.4,3,0.2755,0.00029966,3.8431,True,1.0
111565,District of Columbia,2,20.0,20.125,v5_explore_low,up,1.4,3,0.3058,0.00037699,4.8348,True,1.0
111571,New Hampshire,-1,20.0,20.125,v5_explore_low,up,1.4,3,0.2755,0.0002385,3.0588,True,1.0
111569,Hawaii,8,20.0,20.125,v5_explore_low,up,1.4,3,0.3058,0.00037699,4.8348,True,1.0
111567,Pennsylvania,2,20.0,20.125,v5_explore_low,up,1.4,3,0.3058,0.00037699,4.8348,True,1.0
111568,West Virginia,8,20.0,20.125,v5_explore_low,up,1.4,3,0.2755,0.00037699,4.8348,True,1.0
111563,California,1,20.0,20.125,v5_explore_low,up,1.4,3,0.3664,0.00035414,4.5418,True,1.0
111568,Maine,-1,20.0,20.125,v5_explore_low,up,1.4,3,0.2755,0.0001646,2.111,False,1.0
111571,Unknown,18,20.0,20.125,v5_explore_low,up,1.4,3,0.3058,0.00037699,4.8348,True,1.0
111571,Unknown,2,20.0,20.125,v5_explore_low,up,1.4,3,0.2755,0.00048349,6.2008,True,1.0
111569,Illinois,18,20.0,20.125,v5_explore_low,up,1.4,3,0.2755,0.00071198,9.1311,True,1.0
111568,Idaho,8,20.0,20.125,v5_explore_low,up,1.4,3,0.3361,0.00036521,4.6838,True,1.0
111563,Idaho,2,20.0,20.125,v5_explore_low,up,1.4,3,0.2755,0.00056688,7.2703,True,1.0
111569,California,2,20.0,20.125,v5_explore_low,up,1.4,3,0.2755,0.00047119,6.043,True,1.0
111568,Arkansas,8,20.0,20.125,v5_explore_low,up,1.4,3,0.3058,0.00037699,4.8348,True,1.0
111568,Montana,-1,20.0,20.125,v5_explore_low,up,1.4,3,0.2755,0.00022915,2.9388,False,1.0
111568,Florida,18,20.0,20.125,v5_explore_low,up,1.4,3,0.3664,0.00035414,4.5418,True,1.0
111563,Minnesota,2,20.0,20.125,v5_explore_low,up,1.4,3,0.3058,0.00037699,4.8348,True,1.0
111569,Colorado,1,20.0,20.125,v5_explore_low,up,1.4,3,0.2755,0.00068269,8.7555,True,1.0
111568,District of Columbia,8,20.0,20.125,v5_explore_low,up,1.4,3,0.2755,0.00071643,9.1882,True,1.0
111568,California,2,20.0,20.125,v5_explore_low,up,1.4,3,0.2755,0.00045244,5.8026,True,1.0
111568,Colorado,1,20.0,20.125,v5_explore_low,up,1.4,3,0.2755,0.00065553,8.4072,True,1.0
111569,District of Columbia,8,20.0,20.125,v5_explore_low,up,1.4,3,0.2755,0.00074611,9.5688,True,1.0
111568,Connecticut,2,20.0,20.125,v5_explore_low,up,1.4,3,0.3058,0.00037699,4.8348,True,1.0
111571,Rhode Island,8,20.0,20.125,v5_explore_low,up,1.4,3,0.3361,0.00036521,4.6838,True,1.0
111569,District of Columbia,-1,20.0,20.125,v5_explore_low,up,1.4,3,0.2755,0.00021248,2.7251,False,1.0
111568,Virginia,2,20.0,20.125,v5_explore_low,up,1.4,3,0.3058,0.00037699,4.8348,True,1.0
111569,Delaware,8,20.0,20.125,v5_explore_low,up,1.4,3,0.2755,0.00076065,9.7554,True,1.0
111568,Ohio,2,20.0,20.125,v5_explore_low,up,1.4,3,0.2755,0.00055889,7.1678,True,1.0
111568,New York,2,20.0,20.125,v5_explore_low,up,1.4,3,0.3058,0.00037699,4.8348,True,1.0
111571,West Virginia,-1,20.0,20.125,v5_explore_low,up,1.4,3,0.2755,0.00027825,3.5686,True,1.0
111563,Nova Scotia,-1,20.0,20.125,v5_explore_low,up,1.4,3,0.3664,0.00032463,4.1633,True,1.0
111571,New Mexico,8,20.0,20.125,v5_explore_low,up,1.4,3,0.2755,0.00081549,10.4587,True,1.0
111563,Alberta,-1,20.0,20.125,v5_explore_low,up,1.4,3,0.3664,0.00028504,3.6556,True,1.0
111568,Texas,2,20.0,20.125,v5_explore_low,up,1.4,3,0.3361,0.00036521,4.6838,True,1.0
111563,Oregon,2,20.0,20.125,v5_explore_low,up,1.4,3,0.2755,0.00053781,6.8974,True,1.0
111568,Montana,8,20.0,20.125,v5_explore_low,up,1.4,3,0.3058,0.00037699,4.8348,True,1.0
111568,South Dakota,8,20.0,20.125,v5_explore_low,up,1.4,3,0.2755,0.00072945,9.3552,True,1.0
111571,Delaware,-1,20.0,20.125,v5_explore_low,up,1.4,2,0.2841,0.00029966,3.8431,True,1.0
111570,Rhode Island,-1,20.0,20.125,v5_explore_low,up,1.4,2,0.2841,0.00034372,4.4082,True,1.0
111570,Rhode Island,8,20.0,20.125,v5_explore_low,up,1.4,2,0.3466,0.00036521,4.6838,True,1.0
111571,South Dakota,-1,20.0,20.125,v5_explore_low,up,1.4,2,0.2841,0.00034372,4.4082,True,1.0
111563,Illinois,2,20.0,20.125,v5_explore_low,up,1.4,2,0.3466,0.00036521,4.6838,True,1.0
111563,Indiana,18,20.0,20.125,v5_explore_low,up,1.4,2,0.3154,0.00037699,4.8348,True,1.0
111566,California,1,20.0,20.125,v5_explore_low,up,1.4,2,0.2841,0.00041505,5.3231,True,1.0
111570,New York,2,20.0,20.125,v5_explore_low,up,1.4,2,0.2841,0.00054639,7.0074,True,1.0
111566,Connecticut,18,20.0,20.125,v5_explore_low,up,1.4,2,0.3466,0.00036521,4.6838,True,1.0
111565,Idaho,18,20.0,20.125,v5_explore_low,up,1.4,2,0.2841,0.00066645,8.5472,True,1.0
111568,Idaho,-1,20.0,20.125,v5_explore_low,up,1.4,2,0.2841,0.00014252,1.8278,False,1.0
111568,Oregon,2,20.0,20.125,v5_explore_low,up,1.4,2,0.3466,0.00036521,4.6838,True,1.0
111564,Mississippi,18,20.0,20.125,v5_explore_low,up,1.4,2,0.3466,0.00036521,4.6838,True,1.0
111570,District of Columbia,-1,20.0,20.125,v5_explore_low,up,1.4,2,0.2841,0.00025406,3.2583,True,1.0
111565,Georgia,18,20.0,20.125,v5_explore_low,up,1.4,2,0.3154,0.00037699,4.8348,True,1.0
111570,Delaware,8,20.0,20.125,v5_explore_low,up,1.4,2,0.3466,0.00036521,4.6838,True,1.0
111570,Connecticut,2,20.0,20.125,v5_explore_low,up,1.4,2,0.2841,0.00070737,9.0721,True,1.0
111565,England,-1,20.0,20.125,v5_explore_low,up,1.4,2,0.2841,0.00035414,4.5418,True,1.0
111564,Nevada,2,20.0,20.125,v5_explore_low,up,1.4,2,0.3154,0.00037699,4.8348,True,1.0
111564,North Carolina,2,20.0,20.125,v5_explore_low,up,1.4,2,0.2841,0.00050269,6.447,True,1.0
111570,Vermont,8,20.0,20.125,v5_explore_low,up,1.4,2,0.3154,0.00037699,4.8348,True,1.0
111564,Maryland,18,20.0,20.125,v5_explore_low,up,1.4,2,0.2841,0.00054158,6.9457,True,1.0
111564,West Virginia,18,20.0,20.125,v5_explore_low,up,1.4,2,0.3154,0.00037699,4.8348,True,1.0
111568,Vermont,8,20.0,20.125,v5_explore_low,up,1.4,2,0.3154,0.00037699,4.8348,True,1.0
111568,Missouri,2,20.0,20.125,v5_explore_low,up,1.4,2,0.2841,0.00064947,8.3295,True,1.0
111571,Vermont,8,20.0,20.125,v5_explore_low,up,1.4,2,0.3154,0.00037699,4.8348,True,1.0
111564,Texas,18,20.0,20.125,v5_explore_low,up,1.4,2,0.2841,0.00043762,5.6125,True,1.0
111568,Michigan,1,20.0,20.125,v5_explore_low,up,1.4,2,0.2841,0.00058154,7.4582,True,1.0
111570,Montana,8,20.0,20.125,v5_explore_low,up,1.4,2,0.3154,0.00037699,4.8348,True,1.0
111563,Belgrade,-1,20.0,20.125,v5_explore_low,up,1.4,2,0.2841,0.00058341,7.4822,True,1.0
111568,Manitoba,-1,20.0,20.125,v5_explore_low,up,1.4,2,0.3466,0.00036521,4.6838,True,1.0
111565,Ohio,1,20.0,20.125,v5_explore_low,up,1.4,2,0.2841,0.00049232,6.3139,True,1.0
111565,Massachusetts,2,20.0,20.125,v5_explore_low,up,1.4,2,0.3154,0.00037699,4.8348,True,1.0
111570,New Mexico,8,20.0,20.125,v5_explore_low,up,1.4,2,0.2841,0.00078305,10.0427,True,1.0
111563,California,10,20.0,20.125,v5_explore_low,up,1.4,2,0.3154,0.00037699,4.8348,True,1.0
111565,Massachusetts,1,20.0,20.125,v5_explore_low,up,1.4,2,0.2841,0.00051458,6.5995,True,1.0
111563,Catalonia,-1,20.0,20.125,v5_explore_low,up,1.4,2,0.2841,0.00058341,7.4822,True,1.0
111565,Sofia-Capital,-1,20.0,20.125,v5_explore_low,up,1.4,2,0.2841,0.00063271,8.1146,True,1.0
111564,Ohio,1,20.0,20.125,v5_explore_low,up,1.4,2,0.3154,0.00037699,4.8348,True,1.0
111565,Texas,1,20.0,20.125,v5_explore_low,up,1.4,2,0.2841,0.00041833,5.3651,True,1.0
111564,Nova Scotia,-1,20.0,20.125,v5_explore_low,up,1.4,2,0.3154,0.0003339,4.2823,True,1.0
111568,Nevada,18,20.0,20.125,v5_explore_low,up,1.4,2,0.3466,0.00036521,4.6838,True,1.0
111564,North Dakota,2,20.0,20.125,v5_explore_low,up,1.4,2,0.2841,0.00060904,7.8109,True,1.0
111568,New Mexico,1,20.0,20.125,v5_explore_low,up,1.4,2,0.3466,0.00036521,4.6838,True,1.0
111564,Ontario,8,20.0,20.125,v5_explore_low,up,1.4,2,0.3466,0.00036521,4.6838,True,1.0
111568,Connecticut,18,20.0,20.125,v5_explore_low,up,1.4,2,0.3466,0.00036521,4.6838,True,1.0
111568,Colorado,2,20.0,20.125,v5_explore_low,up,1.4,2,0.2841,0.00065884,8.4497,True,1.0
111563,New Mexico,1,20.0,20.125,v5_explore_low,up,1.4,2,0.3466,0.00036521,4.6838,True,1.0
111566,Tennessee,2,20.0,20.125,v5_explore_low,up,1.4,2,0.3154,0.00037699,4.8348,True,1.0
111569,Texas,2,20.0,20.125,v5_explore_low,up,1.4,2,0.2841,0.00049459,6.3431,True,1.0
111568,Alabama,2,20.0,20.125,v5_explore_low,up,1.4,2,0.2841,0.0006379,8.1811,True,1.0
111566,Virginia,18,20.0,20.125,v5_explore_low,up,1.4,2,0.2841,0.00055149,7.0729,True,1.0
111567,Vermont,8,20.0,20.125,v5_explore_low,up,1.4,2,0.3154,0.00037699,4.8348,True,1.0
111563,Nevada,18,20.0,20.125,v5_explore_low,up,1.4,2,0.3466,0.00036521,4.6838,True,1.0
111565,Catalonia,-1,20.0,20.125,v5_explore_low,up,1.4,2,0.2841,0.00063275,8.115,True,1.0
111567,Rio de Janeiro,-1,20.0,20.125,v5_explore_low,up,1.4,2,0.2841,0.00036521,4.6838,True,1.0
111564,Belgrade,-1,20.0,20.125,v5_explore_low,up,1.4,2,0.2841,0.00060758,7.7922,True,1.0
111564,Arizona,18,20.0,20.125,v5_explore_low,up,1.4,2,0.3154,0.00037699,4.8348,True,1.0
111571,Massachusetts,18,20.0,20.125,v5_explore_low,up,1.4,2,0.2841,0.00071523,9.1728,True,1.0
111569,Oregon,2,20.0,20.125,v5_explore_low,up,1.4,2,0.3154,0.00037699,4.8348,True,1.0
111567,Pennsylvania,18,20.0,20.125,v5_explore_low,up,1.4,2,0.2841,0.00058165,7.4597,True,1.0
111563,New Jersey,18,20.0,20.125,v5_explore_low,up,1.4,2,0.3466,0.00036521,4.6838,True,1.0
111567,Connecticut,18,20.0,20.125,v5_explore_low,up,1.4,2,0.3466,0.00036521,4.6838,True,1.0
111566,Rio de Janeiro,-1,20.0,20.125,v5_explore_low,up,1.4,2,0.2841,0.0003339,4.2823,True,1.0
111569,Ohio,2,20.0,20.125,v5_explore_low,up,1.4,2,0.2841,0.00058205,7.4648,True,1.0
111563,West Virginia,18,20.0,20.125,v5_explore_low,up,1.4,2,0.2841,0.00061522,7.8902,True,1.0
111563,Virginia,18,20.0,20.125,v5_explore_low,up,1.4,2,0.2841,0.00048825,6.2618,True,1.0
111569,New York,2,20.0,20.125,v5_explore_low,up,1.4,2,0.2841,0.00052465,6.7286,True,1.0
111571,Mississippi,8,20.0,20.125,v5_explore_low,up,1.4,2,0.2841,0.00077378,9.9237,True,1.0
111569,New Mexico,8,20.0,20.125,v5_explore_low,up,1.4,2,0.3154,0.00037699,4.8348,True,1.0
111569,New Mexico,1,20.0,20.125,v5_explore_low,up,1.4,2,0.2841,0.00072585,9.309,True,1.0
111567,New Mexico,1,20.0,20.125,v5_explore_low,up,1.4,2,0.3466,0.00036521,4.6838,True,1.0
111567,Kentucky,18,20.0,20.125,v5_explore_low,up,1.4,2,0.2841,0.00069276,8.8847,True,1.0
111567,New Jersey,2,20.0,20.125,v5_explore_low,up,1.4,2,0.2841,0.00055775,7.1531,True,1.0
111567,Maine,8,20.0,20.125,v5_explore_low,up,1.4,2,0.3154,0.00037699,4.8348,True,1.0
111571,Montana,8,20.0,20.125,v5_explore_low,up,1.4,2,0.3154,0.00037699,4.8348,True,1.0
111563,Texas,1,20.0,20.125,v5_explore_low,up,1.4,2,0.2841,0.0003857,4.9467,True,1.0
111567,Missouri,2,20.0,20.125,v5_explore_low,up,1.4,2,0.2841,0.00062364,7.9981,True,1.0
111564,England,-1,20.0,20.125,v5_explore_low,up,1.4,2,0.2841,0.00029966,3.8431,True,1.0
111564,Catalonia,-1,20.0,20.125,v5_explore_low,up,1.4,2,0.3154,0.00037699,4.8348,True,1.0
111571,Illinois,18,20.0,20.125,v5_explore_low,up,1.4,2,0.2841,0.00077219,9.9033,True,1.0
111566,Iowa,2,20.0,20.125,v5_explore_low,up,1.4,2,0.2841,0.00063219,8.1079,True,1.0
111569,Virginia,2,20.0,20.125,v5_explore_low,up,1.4,2,0.2841,0.00057467,7.3702,True,1.0
111566,New Jersey,2,20.0,20.125,v5_explore_low,up,1.4,2,0.2841,0.00053556,6.8685,True,1.0
111566,Nevada,18,20.0,20.125,v5_explore_low,up,1.4,2,0.3154,0.00037699,4.8348,True,1.0
111564,Maine,18,20.0,20.125,v5_explore_low,up,1.4,2,0.2841,0.00064355,8.2535,True,1.0
111569,Vermont,8,20.0,20.125,v5_explore_low,up,1.4,2,0.3154,0.00037699,4.8348,True,1.0
111571,Oklahoma,8,20.0,20.125,v5_explore_low,up,1.4,2,0.2841,0.000778,9.9779,True,1.0
111563,Mississippi,18,20.0,20.125,v5_explore_low,up,1.4,2,0.3154,0.00037699,4.8348,True,1.0
111566,Rhode Island,18,20.0,20.125,v5_explore_low,up,1.4,2,0.3154,0.00037699,4.8348,True,1.0
111566,Michigan,1,20.0,20.125,v5_explore_low,up,1.4,2,0.2841,0.00053618,6.8766,True,1.0
111563,Arizona,18,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00056293,7.2196,True,1.0
111571,District of Columbia,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00078511,10.069,True,1.0
111570,Virginia,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00059848,7.6756,True,1.0
111565,Belgrade,-1,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00037699,4.8348,True,1.0
111563,Vermont,18,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00062963,8.075,True,1.0
111563,Kentucky,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00054331,6.968,True,1.0
111571,District of Columbia,8,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.0008092,10.378,True,1.0
111571,Colorado,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00074417,9.544,True,1.0
111571,New York,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00056903,7.2978,True,1.0
111563,Ar Riyāḑ,-1,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00058342,7.4823,True,1.0
111570,Vermont,-1,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.0003339,4.2823,True,1.0
111571,Montana,-1,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00034372,4.4082,True,1.0
111571,Idaho,18,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00085024,10.9043,True,1.0
111571,New Hampshire,8,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00080517,10.3263,True,1.0
111571,Florida,1,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00058334,7.4814,True,1.0
111564,Minnesota,18,20.0,20.125,v5_explore_low,up,1.4,1,0.3256,0.00037699,4.8348,True,1.0
111563,Ohio,1,20.0,20.125,v5_explore_low,up,1.4,1,0.3256,0.00037699,4.8348,True,1.0
111571,West Virginia,8,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00080944,10.3811,True,1.0
111563,Oklahoma,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00054552,6.9963,True,1.0
111563,Rio de Janeiro,-1,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00036521,4.6838,True,1.0
111563,Alabama,18,20.0,20.125,v5_explore_low,up,1.4,1,0.3256,0.00037699,4.8348,True,1.0
111571,Hawaii,8,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00082758,10.6137,True,1.0
111564,Maryland,2,20.0,20.125,v5_explore_low,up,1.4,1,0.3256,0.00037699,4.8348,True,1.0
111563,North Dakota,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00058481,7.5002,True,1.0
111571,Michigan,18,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.0007156,9.1775,True,1.0
111564,Kentucky,2,20.0,20.125,v5_explore_low,up,1.4,1,0.3256,0.00037699,4.8348,True,1.0
111563,District of Columbia,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.0005674,7.2769,True,1.0
111563,Missouri,10,20.0,20.125,v5_explore_low,up,1.4,1,0.3256,0.00037699,4.8348,True,1.0
111563,Hawaii,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00058029,7.4422,True,1.0
111564,Delaware,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00060243,7.7262,True,1.0
111571,Ohio,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00063128,8.0962,True,1.0
111563,Nebraska,2,20.0,20.125,v5_explore_low,up,1.4,1,0.3256,0.00037699,4.8348,True,1.0
111571,Oklahoma,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00075484,9.6808,True,1.0
111564,Oregon,18,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00060712,7.7863,True,1.0
111571,British Columbia,-1,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00080692,10.3487,True,1.0
111564,New York,1,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.0004261,5.4647,True,1.0
111563,Maine,1,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00056721,7.2745,True,1.0
111571,Vermont,-1,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00032463,4.1633,True,1.0
111571,Manitoba,-1,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00080692,10.3487,True,1.0
111564,Sofia-Capital,-1,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00035414,4.5418,True,1.0
111571,Tennessee,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00069936,8.9693,True,1.0
111564,Utah,1,20.0,20.125,v5_explore_low,up,1.4,1,0.3256,0.00037699,4.8348,True,1.0
111563,British Columbia,-1,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.0003339,4.2823,True,1.0
111564,Vermont,18,20.0,20.125,v5_explore_low,up,1.4,1,0.3256,0.00037699,4.8348,True,1.0
111571,Oregon,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00074417,9.544,True,1.0
111570,West Virginia,8,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00077725,9.9682,True,1.0
111563,Michigan,18,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00051715,6.6325,True,1.0
111563,Massachusetts,1,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00047445,6.0848,True,1.0
111571,Pennsylvania,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00063121,8.0953,True,1.0
111564,Queensland,-1,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00037699,4.8348,True,1.0
111568,Rio de Janeiro,-1,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00037699,4.8348,True,1.0
111565,Delaware,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00062739,8.0463,True,1.0
111569,Maine,18,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00078836,10.1107,True,1.0
111569,Michigan,18,20.0,20.125,v5_explore_low,up,1.4,1,0.3256,0.00037699,4.8348,True,1.0
111567,Nevada,18,20.0,20.125,v5_explore_low,up,1.4,1,0.3256,0.00037699,4.8348,True,1.0
111569,Michigan,1,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00060563,7.7672,True,1.0
111567,Oklahoma,2,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00064171,8.2299,True,1.0
111567,Ontario,-1,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.0002656,3.4064,True,1.0
111567,Ontario,8,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00071059,9.1134,True,1.0
111569,Maine,-1,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00024865,3.1889,True,1.0
111569,Idaho,-1,20.0,20.125,v5_explore_low,up,1.4,1,0.2933,0.00019478,2.498,False,1.0
