external_userid,multiplier,tier,is_recent,click_count_1year,click_count_20day
1316031800,1.0,insufficient_data,False,1,
1912960501,1.0,insufficient_data,False,1,
1801113790,1.0,insufficient_data,False,1,
1295737682,1.0,insufficient_data,False,1,
1215273511,1.0,insufficient_data,False,1,
1568425668,1.0,insufficient_data,False,1,
1922129683,1.0,insufficient_data,False,1,
1164519278,1.0,insufficient_data,False,1,
1174783708,1.0,insufficient_data,False,1,
1396779666,1.0,insufficient_data,False,1,
1639714033,1.0,insufficient_data,False,1,
1811969702,1.0,insufficient_data,False,1,
1083778906,1.0,insufficient_data,False,1,
1720156433,1.0,insufficient_data,False,1,
1144718503,1.0,insufficient_data,False,1,
1962425223,1.0,insufficient_data,False,1,
1073735445,1.0,insufficient_data,False,1,
1548235179,1.0,insufficient_data,False,1,
1548327760,1.0,insufficient_data,False,1,
1194064931,1.0,insufficient_data,False,1,
1952367229,1.0,insufficient_data,False,1,
1851966220,1.0,insufficient_data,False,1,
1972684173,1.0,insufficient_data,False,1,
1437153210,1.0,insufficient_data,False,1,
1568423846,1.0,insufficient_data,False,1,
1659451425,1.0,insufficient_data,False,1,
1518014760,1.0,insufficient_data,False,1,
1255518742,1.0,insufficient_data,False,1,
1164435582,1.0,insufficient_data,False,1,
1790723088,1.0,insufficient_data,False,1,
1437445426,1.0,insufficient_data,False,1,
1699856716,1.0,insufficient_data,False,1,
1811283955,1.0,insufficient_data,False,1,
1568105443,1.0,insufficient_data,False,1,
1356300768,1.0,insufficient_data,False,1,
1578743126,1.0,insufficient_data,False,1,
1700231958,1.0,insufficient_data,False,1,
1548289218,1.0,insufficient_data,False,1,
1295887628,1.0,insufficient_data,False,1,
1720022700,1.0,insufficient_data,False,1,
1629611827,1.0,insufficient_data,False,1,
1104403609,1.0,insufficient_data,False,1,
1972731479,1.0,insufficient_data,False,1,
1154361137,1.0,insufficient_data,False,1,
1881120954,1.0,insufficient_data,False,1,
1194821652,1.0,insufficient_data,False,1,
1457461014,1.0,insufficient_data,False,1,
1649280371,1.0,insufficient_data,False,1,
1992919211,1.0,insufficient_data,False,2,
1952719882,1.0,insufficient_data,False,1,
1770659765,1.0,insufficient_data,False,1,
1619234135,1.0,insufficient_data,False,1,
1366407462,1.0,insufficient_data,False,1,
1033557145,1.0,insufficient_data,False,1,
1265622955,1.0,insufficient_data,False,1,
1184693608,1.0,insufficient_data,False,1,
1194750018,1.0,insufficient_data,False,1,
1568526655,1.0,insufficient_data,False,1,
1437133600,1.0,insufficient_data,False,1,
1154514990,1.0,insufficient_data,False,1,
1407886583,1.0,insufficient_data,False,1,
1033343371,1.0,insufficient_data,False,1,
1114997335,1.0,insufficient_data,False,1,
1851325963,1.0,insufficient_data,False,1,
1003994096,1.0,insufficient_data,False,1,
1932115169,1.0,insufficient_data,False,1,
1730153743,1.0,insufficient_data,False,1,
1831378439,1.0,insufficient_data,False,1,
1982723581,1.0,insufficient_data,False,1,
1619946142,1.0,insufficient_data,False,1,
1780637900,1.0,insufficient_data,False,1,
1952386435,1.0,insufficient_data,False,1,
1134104714,1.0,insufficient_data,False,1,
1891100517,1.0,insufficient_data,False,1,
1265441851,1.0,insufficient_data,False,1,
1245209386,1.0,insufficient_data,False,1,
1962602599,1.0,insufficient_data,False,1,
1922449149,1.0,insufficient_data,False,1,
1629165279,1.0,insufficient_data,False,1,
1992807929,1.0,insufficient_data,False,1,
1477527273,1.0,insufficient_data,False,1,
1609418391,1.0,insufficient_data,False,1,
1841405958,1.0,insufficient_data,False,1,
1366606923,1.0,insufficient_data,False,1,
1225696529,1.0,insufficient_data,False,1,
1558505370,1.0,insufficient_data,False,1,
1285657478,1.0,insufficient_data,False,1,
1710081914,1.0,insufficient_data,False,1,
1770615296,1.0,insufficient_data,False,1,
1902813892,1.0,insufficient_data,False,1,
1437173184,1.0,insufficient_data,False,1,
1578857041,1.0,insufficient_data,False,1,
1760466890,1.0,insufficient_data,False,1,
1538555289,1.0,insufficient_data,False,1,
1144231820,1.0,insufficient_data,False,1,
1740333079,1.0,insufficient_data,False,1,
1366854762,1.0,insufficient_data,False,1,
1811138332,1.0,insufficient_data,False,1,
1851430714,1.0,insufficient_data,False,1,
1043308208,1.0,insufficient_data,False,1,
1184713638,1.0,insufficient_data,False,1,
1346225679,1.0,insufficient_data,False,1,
1407884943,1.0,insufficient_data,False,1,
1750478491,1.0,insufficient_data,False,1,
1215972799,1.0,insufficient_data,False,1,
1003152323,1.0,insufficient_data,False,1,
1730299256,1.0,insufficient_data,False,1,
1508056490,1.0,insufficient_data,False,1,
1972758746,1.0,insufficient_data,False,1,
1790861029,1.0,insufficient_data,False,1,
1962531038,1.0,insufficient_data,False,1,
1598727992,1.0,insufficient_data,False,1,
1346340312,1.0,insufficient_data,False,1,
1669513784,1.0,insufficient_data,False,1,
1275577702,1.0,insufficient_data,False,1,
1942402029,1.0,insufficient_data,False,1,
1811035421,1.0,insufficient_data,False,1,
1326331851,1.0,insufficient_data,False,1,
1992965768,1.0,insufficient_data,False,1,
1508090721,1.0,insufficient_data,False,1,
1023355831,1.0,insufficient_data,False,1,
1043259534,1.0,insufficient_data,False,1,
1134170657,1.0,insufficient_data,False,1,
1851492979,1.0,insufficient_data,False,1,
1487674529,1.0,insufficient_data,False,1,
1508111725,1.0,insufficient_data,False,1,
1689981656,1.0,insufficient_data,False,1,
1447499389,1.0,insufficient_data,False,1,
1528153384,1.0,insufficient_data,False,1,
1093034282,1.0,insufficient_data,False,1,
1629401260,1.0,insufficient_data,False,1,
1548265127,1.0,insufficient_data,False,1,
1003833658,1.0,insufficient_data,False,1,
1447799499,1.0,insufficient_data,False,1,
1720063142,1.0,insufficient_data,False,1,
1164497509,1.0,insufficient_data,False,1,
1023632692,1.0,insufficient_data,False,1,
1942375134,1.0,insufficient_data,False,1,
1760898431,1.0,insufficient_data,False,1,
1962923292,1.0,insufficient_data,False,1,
1104846583,1.0,insufficient_data,False,1,
1427347889,1.0,insufficient_data,False,1,
1487807772,1.0,insufficient_data,False,1,
1699716118,1.0,insufficient_data,False,1,
1326188764,1.0,insufficient_data,False,1,
1598723595,1.0,insufficient_data,False,1,
1497724694,1.0,insufficient_data,False,1,
1740249077,1.0,insufficient_data,False,1,
1265584403,1.0,insufficient_data,False,1,
1174558209,1.0,insufficient_data,False,1,
1780729319,1.0,insufficient_data,False,1,
1730380502,1.0,insufficient_data,False,1,
1003894908,1.0,insufficient_data,False,1,
1073253084,1.0,insufficient_data,False,1,
1538557442,1.0,insufficient_data,False,1,
1760586796,1.0,insufficient_data,False,1,
1801873617,1.0,insufficient_data,False,1,
1225130834,1.0,insufficient_data,False,1,
1972561462,1.0,insufficient_data,False,1,
1053319228,1.0,insufficient_data,False,1,
1225057284,1.0,insufficient_data,False,1,
1336502608,1.0,insufficient_data,False,1,
1437131950,1.0,insufficient_data,False,1,
1902901788,1.0,insufficient_data,False,1,
1245301837,1.0,insufficient_data,False,1,
1598901092,1.0,insufficient_data,False,1,
1609257914,1.0,insufficient_data,False,1,
1932363272,1.0,insufficient_data,False,1,
1902900376,1.0,insufficient_data,False,1,
1215022116,1.0,insufficient_data,False,1,
1154481547,1.0,insufficient_data,False,1,
1699812057,1.0,insufficient_data,False,1,
1457351371,1.0,insufficient_data,False,1,
1093373771,1.0,insufficient_data,False,1,
1538187158,1.0,insufficient_data,False,1,
1285653170,1.0,insufficient_data,False,1,
1639163199,1.0,insufficient_data,False,1,
1174528657,1.0,insufficient_data,False,1,
1083907968,1.0,insufficient_data,False,1,
1508930256,1.0,insufficient_data,False,1,
1316248933,1.0,insufficient_data,False,1,
1528140068,1.0,insufficient_data,False,1,
1205893856,1.0,insufficient_data,False,1,
1518025600,1.0,insufficient_data,False,1,
1457441354,1.0,insufficient_data,False,1,
1508945999,1.0,insufficient_data,False,1,
1295776045,1.0,insufficient_data,False,1,
1093195190,1.0,insufficient_data,False,1,
1538535984,1.0,insufficient_data,False,1,
1184631541,1.0,insufficient_data,False,1,
1518473537,1.0,insufficient_data,False,1,
1477676476,1.0,insufficient_data,False,1,
1114202694,1.0,insufficient_data,False,1,
1104850551,1.0,insufficient_data,False,1,
1275788689,1.0,insufficient_data,False,1,
1912938929,1.0,insufficient_data,False,1,
1225090731,1.0,insufficient_data,False,1,
1942614029,1.0,insufficient_data,False,1,
1700833530,1.0,insufficient_data,False,1,
1689885600,1.0,insufficient_data,False,1,
1346248028,1.0,insufficient_data,False,1,
1467437442,1.0,insufficient_data,False,1,
1841320124,1.0,insufficient_data,False,1,
1346351228,1.0,insufficient_data,False,1,
1801820329,1.0,insufficient_data,False,1,
1619386083,1.0,insufficient_data,False,1,
1720119522,1.0,insufficient_data,False,1,
1639274277,1.0,insufficient_data,False,1,
1932198652,1.0,insufficient_data,False,1,
1841447513,1.0,insufficient_data,False,1,
1295918613,1.0,insufficient_data,False,1,
1871924654,1.0,insufficient_data,False,1,
1033271846,1.0,insufficient_data,False,1,
1780656967,1.0,insufficient_data,False,1,
1255872503,1.0,insufficient_data,False,1,
1407892383,1.0,insufficient_data,False,2,
1598121337,1.0,insufficient_data,False,1,
1033260633,1.0,insufficient_data,False,1,
1528292174,1.0,insufficient_data,False,1,
1700047099,1.0,insufficient_data,False,1,
1891048914,1.0,insufficient_data,False,1,
1720425879,1.0,insufficient_data,False,1,
1093746455,1.0,insufficient_data,False,1,
1538467816,1.0,insufficient_data,False,1,
1487957429,1.0,insufficient_data,False,1,
1972588408,1.0,insufficient_data,False,1,
1538320437,1.0,insufficient_data,False,1,
1558475368,1.0,insufficient_data,False,1,
1255490322,1.0,insufficient_data,False,1,
1124406681,1.0,insufficient_data,False,1,
1598767436,1.0,insufficient_data,False,1,
1205862380,1.0,insufficient_data,False,1,
1679562490,1.0,insufficient_data,False,1,
1255695342,1.0,insufficient_data,False,2,
1083813547,1.0,insufficient_data,False,1,
1699731646,1.0,insufficient_data,False,1,
1174921142,1.0,insufficient_data,False,1,
1598906240,1.0,insufficient_data,False,1,
1790728970,1.0,insufficient_data,False,1,
1871625657,1.0,insufficient_data,False,1,
1861681611,1.0,insufficient_data,False,1,
1023319993,1.0,insufficient_data,False,1,
1598779795,1.0,insufficient_data,False,1,
1649226598,1.0,insufficient_data,False,1,
1407945074,1.0,insufficient_data,False,1,
1326072463,1.0,insufficient_data,False,1,
1801229877,1.0,insufficient_data,False,1,
1962824292,1.0,insufficient_data,False,1,
1457527095,1.0,insufficient_data,False,1,
1881009058,1.0,insufficient_data,False,1,
1851400709,1.0,insufficient_data,False,1,
1952491797,1.0,insufficient_data,False,1,
1295793461,1.0,insufficient_data,False,1,
1740292754,1.0,insufficient_data,False,1,
1114020336,1.0,insufficient_data,False,1,
1396898649,1.0,insufficient_data,False,1,
1922325554,1.0,insufficient_data,False,1,
1023055845,1.0,insufficient_data,False,1,
1871805036,1.0,insufficient_data,False,1,
1376819391,1.0,insufficient_data,False,1,
1972777555,1.0,insufficient_data,False,1,
1235154568,1.0,insufficient_data,False,1,
1508827601,1.0,insufficient_data,False,1,
1770793515,1.0,insufficient_data,False,1,
1801996335,1.0,insufficient_data,False,1,
1639267685,1.0,insufficient_data,False,1,
1184722415,1.0,insufficient_data,False,1,
1366607087,1.0,insufficient_data,False,1,
1477624609,1.0,insufficient_data,False,1,
1669699740,1.0,insufficient_data,False,1,
1750467148,1.0,insufficient_data,False,1,
1861699225,1.0,insufficient_data,False,1,
1720047558,1.0,insufficient_data,False,1,
1588759286,1.0,insufficient_data,False,1,
1740277896,1.0,insufficient_data,False,1,
1265414916,1.0,insufficient_data,False,1,
1619942802,1.0,insufficient_data,False,1,
1750941704,1.0,insufficient_data,False,1,
1821027483,1.0,insufficient_data,False,1,
1255404562,1.0,insufficient_data,False,1,
1659362846,1.0,insufficient_data,False,1,
1740715911,1.0,insufficient_data,False,1,
1093901654,1.0,insufficient_data,False,1,
1346633435,1.0,insufficient_data,False,1,
1144236241,1.0,insufficient_data,False,1,
1174508667,1.0,insufficient_data,False,1,
1407135957,1.0,insufficient_data,False,1,
1487646618,1.0,insufficient_data,False,1,
1346337813,1.0,insufficient_data,False,1,
1598919987,1.0,insufficient_data,False,1,
1205812070,1.0,insufficient_data,False,1,
1639390230,1.0,insufficient_data,False,1,
1578665402,1.0,insufficient_data,False,1,
1497994750,1.0,insufficient_data,False,1,
1285781369,1.0,insufficient_data,False,1,
1306446125,1.0,insufficient_data,False,1,
1831296706,1.0,insufficient_data,False,1,
1114915980,1.0,insufficient_data,False,1,
1215035779,1.0,insufficient_data,False,1,
1396108254,1.0,insufficient_data,False,1,
1346821188,1.0,insufficient_data,False,1,
1841307915,1.0,insufficient_data,False,1,
1710035951,1.0,insufficient_data,False,1,
1841298346,1.0,insufficient_data,False,1,
1023121415,1.0,insufficient_data,False,1,
1588754303,1.0,insufficient_data,False,1,
1801285689,1.0,insufficient_data,False,1,
1851308118,1.0,insufficient_data,False,1,
1760410849,1.0,insufficient_data,False,1,
1649458738,1.0,insufficient_data,False,1,
1689758559,1.0,insufficient_data,False,1,
1649231382,1.0,insufficient_data,False,1,
1922566447,1.0,insufficient_data,False,1,
1619281748,1.0,insufficient_data,False,1,
1467787119,1.0,insufficient_data,False,1,
1275574428,1.0,insufficient_data,False,1,
1467412783,1.0,insufficient_data,False,1,
1780679688,1.0,insufficient_data,False,1,
1295840122,1.0,insufficient_data,False,1,
1649232034,1.0,insufficient_data,False,1,
1346274859,1.0,insufficient_data,False,1,
1992729115,1.0,insufficient_data,False,1,
1194789461,1.0,insufficient_data,False,1,
1326621657,1.0,insufficient_data,False,1,
1851555114,1.0,insufficient_data,False,1,
1194967703,1.0,insufficient_data,False,1,
1831163237,1.0,insufficient_data,False,1,
1023081486,1.0,insufficient_data,False,1,
1467499681,1.0,insufficient_data,False,1,
1588695381,1.0,insufficient_data,False,1,
1508009127,1.0,insufficient_data,False,4,
1215999065,1.0,insufficient_data,False,3,
1871781278,1.0,insufficient_data,False,3,
1336182419,1.0,insufficient_data,False,2,
1992841951,1.0,insufficient_data,False,3,
1912920562,1.0,insufficient_data,False,4,
1568741858,1.0,insufficient_data,False,3,
1841599560,1.0,insufficient_data,False,3,
1548693906,1.0,insufficient_data,False,4,
1093743718,1.0,insufficient_data,False,2,
1962479634,1.0,insufficient_data,False,2,
1407886559,1.0,insufficient_data,False,3,
1619975224,1.0,insufficient_data,False,1,
1427189257,1.0,insufficient_data,False,1,
1760598924,1.0,insufficient_data,False,2,
1598967481,1.0,insufficient_data,False,2,
1073889093,1.0,insufficient_data,False,1,
1508850181,1.0,insufficient_data,False,2,
1467735621,1.0,insufficient_data,False,2,
1952338485,1.0,insufficient_data,False,2,
1710917273,1.0,insufficient_data,False,2,
1336177716,1.0,insufficient_data,False,2,
1760912067,1.0,insufficient_data,False,2,
1033506548,1.0,insufficient_data,False,1,
1194834234,1.0,insufficient_data,False,1,
1710908884,1.0,insufficient_data,False,1,
1821223249,1.0,insufficient_data,False,4,
1275598542,1.0,insufficient_data,False,3,
1851396865,1.0,insufficient_data,False,2,
1477641298,1.0,insufficient_data,False,3,
1386916914,1.0,insufficient_data,False,3,
1780881821,1.0,insufficient_data,False,2,
1033557236,1.0,insufficient_data,False,2,
1124118377,1.0,insufficient_data,False,2,
1023283447,1.0,insufficient_data,False,2,
1548256571,1.0,insufficient_data,False,2,
1609936582,1.0,insufficient_data,False,2,
1306886361,1.0,insufficient_data,False,3,
1568808301,1.0,insufficient_data,False,2,
1083690440,1.0,insufficient_data,False,2,
1255522256,1.0,insufficient_data,False,4,
1952365835,1.0,insufficient_data,False,3,
1306838933,1.0,insufficient_data,False,3,
1144223256,1.0,insufficient_data,False,4,
1619958501,1.0,insufficient_data,False,2,
1497977706,1.0,insufficient_data,False,4,
1699750034,1.0,insufficient_data,False,2,
1972529113,1.0,insufficient_data,False,3,
1598017063,1.0,insufficient_data,False,2,
1295823771,1.0,insufficient_data,False,3,
1295912483,1.0,insufficient_data,False,2,
1588678940,1.0,insufficient_data,False,2,
1649584863,1.0,insufficient_data,False,4,
1861428211,1.0,insufficient_data,False,4,
1346207206,1.0,insufficient_data,False,3,
1720375827,1.0,insufficient_data,False,2,
1043307424,1.0,insufficient_data,False,2,
1285274357,1.0,insufficient_data,False,3,
1245256551,1.0,insufficient_data,False,2,
1972167450,1.0,insufficient_data,False,3,
1619931813,1.0,insufficient_data,False,3,
1669580676,1.0,insufficient_data,False,2,
1730335357,1.0,insufficient_data,False,4,
1427374990,1.0,insufficient_data,False,2,
1245398866,1.0,insufficient_data,False,3,
1437107315,1.0,insufficient_data,False,3,
1639193709,1.0,insufficient_data,False,4,
1457377681,1.0,insufficient_data,False,2,
1588624142,1.0,insufficient_data,False,3,
1659408680,1.0,insufficient_data,False,3,
1194782904,1.0,insufficient_data,False,4,
1255301313,1.0,insufficient_data,False,2,
1245326198,1.0,insufficient_data,False,2,
1336919653,1.0,insufficient_data,False,4,
1124035399,1.0,insufficient_data,False,3,
1336127190,1.0,insufficient_data,False,2,
1972534766,1.0,insufficient_data,False,4,
1447287230,1.0,insufficient_data,False,2,
1114315884,1.0,insufficient_data,False,2,
1588195861,1.0,insufficient_data,False,2,
1073597811,1.0,insufficient_data,False,2,
1366426488,1.0,insufficient_data,False,2,
1548208853,1.0,insufficient_data,False,2,
1790275014,1.0,insufficient_data,False,2,
1255874582,1.0,insufficient_data,False,2,
1407134505,1.0,insufficient_data,False,2,
1770921751,1.0,insufficient_data,False,3,
1497950398,1.0,insufficient_data,False,2,
1033504246,1.0,insufficient_data,False,1,
1659372142,1.0,insufficient_data,False,2,
1790844488,1.0,insufficient_data,False,1,
1669820254,1.0,insufficient_data,False,1,
1952593691,1.0,insufficient_data,False,3,
1083694855,1.0,insufficient_data,False,2,
1467507681,1.0,insufficient_data,False,2,
1558409961,1.0,insufficient_data,False,2,
1083662530,1.0,insufficient_data,False,2,
1447209671,1.0,insufficient_data,False,2,
1598761348,1.0,insufficient_data,False,2,
1023007580,1.0,insufficient_data,False,2,
1043500374,1.0,insufficient_data,False,2,
1528297439,1.0,insufficient_data,False,2,
1164487302,1.0,insufficient_data,False,2,
1922757566,1.0,insufficient_data,False,4,
1962543769,1.0,insufficient_data,False,3,
1083662258,1.0,insufficient_data,False,3,
1053351643,1.0,insufficient_data,False,2,
1669434387,1.0,insufficient_data,False,4,
1730152844,1.0,insufficient_data,False,3,
1245312495,1.0,insufficient_data,False,3,
1689657678,1.0,insufficient_data,False,2,
1871634261,1.0,insufficient_data,False,2,
1679822407,1.0,insufficient_data,False,3,
1639178619,1.0,insufficient_data,False,4,
1689717456,1.0,insufficient_data,False,4,
1891071080,1.0,insufficient_data,False,2,
1871506329,1.0,insufficient_data,False,3,
1750777678,1.0,insufficient_data,False,1,
1760428288,1.0,insufficient_data,False,2,
1033603626,1.0,insufficient_data,False,2,
1982832028,1.0,insufficient_data,False,2,
1619954351,1.0,insufficient_data,False,2,
1306324769,1.0,insufficient_data,False,2,
1275689747,1.0,insufficient_data,False,3,
1609042852,1.0,insufficient_data,False,4,
1538178363,1.0,insufficient_data,False,2,
1003893769,1.0,insufficient_data,False,2,
1477668200,1.0,insufficient_data,False,4,
1356343271,1.0,insufficient_data,False,2,
1124220652,1.0,insufficient_data,False,2,
1275717795,1.0,insufficient_data,False,2,
1316155492,1.0,insufficient_data,False,3,
1972743698,1.0,insufficient_data,False,4,
1396761698,1.0,insufficient_data,False,2,
1619964053,1.0,insufficient_data,False,1,
1144280991,1.0,insufficient_data,False,1,
1881077972,1.0,insufficient_data,False,2,
1851868467,1.0,insufficient_data,False,2,
1093971418,1.0,insufficient_data,False,2,
1851334650,1.0,insufficient_data,False,2,
1366412892,1.0,insufficient_data,False,2,
1902890106,1.0,insufficient_data,False,2,
1447259767,1.0,insufficient_data,False,3,
1801806567,1.0,insufficient_data,False,4,
1790877587,1.0,insufficient_data,False,3,
1194019729,1.0,insufficient_data,False,2,
1932369220,1.0,insufficient_data,False,2,
1083763700,1.0,insufficient_data,False,2,
1114197290,1.0,insufficient_data,False,2,
1487715959,1.0,insufficient_data,False,3,
1265753701,1.0,insufficient_data,False,3,
1750318838,1.0,insufficient_data,False,2,
1346675428,1.0,insufficient_data,False,1,
1508077306,1.0,insufficient_data,False,2,
1528428786,1.0,insufficient_data,False,1,
1205028636,1.0,insufficient_data,False,4,
1700870235,1.0,insufficient_data,False,1,
1972949659,1.0,insufficient_data,False,3,
1639153638,1.0,insufficient_data,False,1,
1932159431,1.0,insufficient_data,False,1,
1568458032,1.0,insufficient_data,False,3,
1083815559,1.0,insufficient_data,False,4,
1285605055,1.0,insufficient_data,False,4,
1306139332,1.0,insufficient_data,False,3,
1942345590,1.0,insufficient_data,False,4,
1477585859,1.0,insufficient_data,False,3,
1558314906,1.0,insufficient_data,False,4,
1427152784,1.0,insufficient_data,False,2,
1679665327,1.0,insufficient_data,False,2,
1164490249,1.0,insufficient_data,False,2,
1962794982,1.0,insufficient_data,False,1,
1285203901,1.0,insufficient_data,False,4,
1154643500,1.0,insufficient_data,False,1,
1629076583,1.0,insufficient_data,False,2,
1801021621,1.0,insufficient_data,False,2,
1437701547,1.0,insufficient_data,False,3,
1598789299,1.0,insufficient_data,False,1,
1700856366,1.0,insufficient_data,False,3,
1770717126,1.0,insufficient_data,False,2,
1952357816,1.0,insufficient_data,False,2,
1710989520,1.0,insufficient_data,False,2,
1801122668,1.0,insufficient_data,False,2,
1902287998,1.0,insufficient_data,False,3,
1922082197,1.0,insufficient_data,False,1,
1982146080,1.0,insufficient_data,False,2,
1033346069,1.0,insufficient_data,False,2,
1295228252,1.0,insufficient_data,False,2,
1790864767,1.0,insufficient_data,False,1,
1164440574,1.0,insufficient_data,False,3,
1003813320,1.0,insufficient_data,False,4,
1861622862,1.0,insufficient_data,False,3,
1891801254,1.0,insufficient_data,False,3,
1366593832,1.0,insufficient_data,False,4,
1235104407,1.0,insufficient_data,False,4,
1164565834,1.0,insufficient_data,False,3,
1851317176,1.0,insufficient_data,False,3,
1659647691,1.0,insufficient_data,False,3,
1952360737,1.0,insufficient_data,False,3,
1922313428,1.0,insufficient_data,False,3,
1497727523,1.0,insufficient_data,False,1,
1972737005,1.0,insufficient_data,False,2,
1194856658,1.0,insufficient_data,False,3,
1336240779,1.0,insufficient_data,False,1,
1265472237,1.0,insufficient_data,False,2,
1194882282,1.0,insufficient_data,False,2,
1023018322,1.0,insufficient_data,False,3,
1326287970,1.0,insufficient_data,False,2,
1679599716,1.0,insufficient_data,False,3,
1790889301,1.0,insufficient_data,False,4,
1770579013,1.0,insufficient_data,False,2,
1801847272,1.0,insufficient_data,False,4,
1689747115,1.0,insufficient_data,False,3,
1588821961,1.0,insufficient_data,False,3,
1184619785,1.0,insufficient_data,False,2,
1649328725,1.0,insufficient_data,False,2,
1174839716,1.0,insufficient_data,False,3,
1336493493,1.0,insufficient_data,False,3,
1316024375,1.0,insufficient_data,False,4,
1497760151,1.0,insufficient_data,False,2,
1386625986,1.0,insufficient_data,False,3,
1174590889,1.0,insufficient_data,False,2,
1154493997,1.0,insufficient_data,False,2,
1205176617,1.0,insufficient_data,False,1,
1508001157,1.0,insufficient_data,False,1,
1154546133,1.0,insufficient_data,False,2,
1902842008,1.0,insufficient_data,False,1,
1699051490,1.0,insufficient_data,False,2,
1609838291,1.0,insufficient_data,False,2,
1063406759,1.0,insufficient_data,False,1,
1457301871,1.0,insufficient_data,False,2,
1669646550,1.0,insufficient_data,False,1,
1134487168,1.0,insufficient_data,False,2,
1093922668,1.0,insufficient_data,False,2,
1679664411,1.0,insufficient_data,False,2,
1316173925,1.0,insufficient_data,False,2,
1831473123,1.0,insufficient_data,False,2,
1891037693,1.0,insufficient_data,False,3,
1174524250,1.0,insufficient_data,False,1,
1790857415,1.0,insufficient_data,False,2,
1225232796,1.0,insufficient_data,False,3,
1437154382,1.0,insufficient_data,False,4,
1851506661,1.0,insufficient_data,False,3,
1982687836,1.0,insufficient_data,False,3,
1033228937,1.0,insufficient_data,False,3,
1689998924,1.0,insufficient_data,False,4,
1861953002,1.0,insufficient_data,False,2,
1821050790,1.0,insufficient_data,False,2,
1992777486,1.0,insufficient_data,False,2,
1629371745,1.0,insufficient_data,False,4,
1841219250,1.0,insufficient_data,False,2,
1174524292,1.0,insufficient_data,False,1,
1164512844,1.0,insufficient_data,False,3,
1013231398,1.0,insufficient_data,False,2,
1548264963,1.0,insufficient_data,False,3,
1508863697,1.0,insufficient_data,False,4,
1154495455,1.0,insufficient_data,False,2,
1760693089,1.0,insufficient_data,False,2,
1104028638,1.0,insufficient_data,False,2,
1013237981,1.0,insufficient_data,False,1,
1386675916,1.0,insufficient_data,False,2,
1538252895,1.0,insufficient_data,False,2,
1497770770,1.0,insufficient_data,False,2,
1386609667,1.0,insufficient_data,False,2,
1578651196,1.0,insufficient_data,False,2,
1013185479,1.0,insufficient_data,False,2,
1871777649,1.0,insufficient_data,False,3,
1770591679,1.0,insufficient_data,False,2,
1649387416,1.0,insufficient_data,False,2,
1992775381,1.0,insufficient_data,False,1,
1477523975,1.0,insufficient_data,False,1,
1538428859,1.0,insufficient_data,False,2,
1124188040,1.0,insufficient_data,False,2,
1962749093,1.0,insufficient_data,False,2,
1093067753,1.0,insufficient_data,False,3,
1871512566,1.0,insufficient_data,False,2,
1467882340,1.0,insufficient_data,False,2,
1265436851,1.0,insufficient_data,False,1,
1396193405,1.0,insufficient_data,False,1,
1689679730,1.0,insufficient_data,False,2,
1780698456,1.0,insufficient_data,False,1,
1366739880,1.0,insufficient_data,False,2,
1710206271,1.0,insufficient_data,False,2,
1194777888,1.0,insufficient_data,False,2,
1316335854,1.0,insufficient_data,False,2,
1225185028,1.0,insufficient_data,False,2,
1043790926,1.0,insufficient_data,False,3,
1568455335,1.0,insufficient_data,False,3,
1538179593,1.0,insufficient_data,False,3,
1992152219,1.0,insufficient_data,False,2,
1043271844,1.0,insufficient_data,False,2,
1073501011,1.0,insufficient_data,False,2,
1215178215,1.0,insufficient_data,False,1,
1033155452,1.0,insufficient_data,False,2,
1770695025,1.0,insufficient_data,False,2,
1174533830,1.0,insufficient_data,False,2,
1346337391,1.0,insufficient_data,False,1,
1689888224,1.0,insufficient_data,False,2,
1992896864,1.0,insufficient_data,False,2,
1497759997,1.0,insufficient_data,False,2,
1609855360,1.0,insufficient_data,False,1,
1073654877,1.0,insufficient_data,False,1,
1902893084,1.0,insufficient_data,False,2,
1942216445,1.0,insufficient_data,False,1,
1235217316,1.0,insufficient_data,False,2,
1174859409,1.0,insufficient_data,False,2,
1740203215,1.0,insufficient_data,False,3,
1437261559,1.0,insufficient_data,False,3,
1356303028,1.0,insufficient_data,False,2,
1588683965,1.0,insufficient_data,False,2,
1528065042,1.0,insufficient_data,False,2,
1649385048,1.0,insufficient_data,False,3,
1720144215,1.0,insufficient_data,False,4,
1679889406,1.0,insufficient_data,False,2,
1396131801,1.0,insufficient_data,False,1,
1669038840,1.0,insufficient_data,False,1,
1386621282,1.0,insufficient_data,False,1,
1770562654,1.0,insufficient_data,False,1,
1508864299,1.0,insufficient_data,False,3,
1912359480,1.0,insufficient_data,False,3,
1649688771,1.0,insufficient_data,False,2,
1629213046,1.0,insufficient_data,False,1,
1386539856,1.0,insufficient_data,False,1,
1154312718,1.0,insufficient_data,False,1,
1578799037,1.0,insufficient_data,False,2,
1386612638,1.0,insufficient_data,False,1,
1699764597,1.0,insufficient_data,False,1,
1750387692,1.0,insufficient_data,False,2,
1821328675,1.0,insufficient_data,False,1,
1992799555,1.0,insufficient_data,False,1,
1144238551,1.0,insufficient_data,False,2,
1588986905,1.0,insufficient_data,False,1,
1194727651,1.0,insufficient_data,False,2,
1336249283,1.0,insufficient_data,False,1,
1487832176,1.0,insufficient_data,False,2,
1578549143,1.0,insufficient_data,False,2,
