domain,tier,multiplier,bids,views,clicks,shrunk_rate
themoneyninja.com,insufficient_data,1.0,2,0,0,0.074588
themostlysimplelife.com,insufficient_data,1.0,3,0,0,0.072328
themovemarket.com,insufficient_data,1.0,3,0,0,0.072328
thenewstribune.com,insufficient_data,1.0,15,0,0,0.053041
themoviespoiler.com,insufficient_data,1.0,20,5,5,0.147736
thenakeddiabetic.com,insufficient_data,1.0,5,0,0,0.068195
thenaturalhomeschool.com,insufficient_data,1.0,6,1,1,0.094078
thenatureseeker.com,insufficient_data,1.0,21,0,0,0.0468
thenavigatio.com,insufficient_data,1.0,1,0,0,0.076994
theneedledrop.com,insufficient_data,1.0,3,0,0,0.072328
theneguide.com,insufficient_data,1.0,1,0,0,0.076994
thenerdynurse.com,insufficient_data,1.0,23,5,5,0.139374
thekitchengarten.com,insufficient_data,1.0,16,0,0,0.051887
thekitcheneer.com,insufficient_data,1.0,3,0,0,0.072328
thekitchenchalkboard.com,insufficient_data,1.0,18,1,1,0.070559
thekickassentrepreneur.com,insufficient_data,1.0,1,0,0,0.076994
theginghamapron.com,insufficient_data,1.0,13,0,0,0.055508
thegirlcreative.com,insufficient_data,1.0,15,0,0,0.053041
theglobalstatistics.com,insufficient_data,1.0,4,2,2,0.129024
theglobetrotterguys.com,insufficient_data,1.0,3,0,0,0.072328
theglutenfreeblogger.com,insufficient_data,1.0,17,0,0,0.050784
thegoalchaser.com,insufficient_data,1.0,4,0,0,0.070201
thegoatspot.net,insufficient_data,1.0,8,2,2,0.115443
thegoldlininggirl.com,insufficient_data,1.0,25,0,0,0.043397
thegolfmine.com,insufficient_data,1.0,2,0,0,0.074588
thegoodbody.com,insufficient_data,1.0,1,0,0,0.076994
thegourmetbonvivant.com,insufficient_data,1.0,15,0,0,0.053041
thegracefulbaker.com,insufficient_data,1.0,2,0,0,0.074588
thegranoladiaries.com,insufficient_data,1.0,1,1,1,0.109252
thegraydetails.com,insufficient_data,1.0,1,0,0,0.076994
thegreencreator.com,insufficient_data,1.0,1,0,0,0.076994
thegreenspringhome.com,insufficient_data,1.0,1,1,1,0.109252
thegrillingdad.com,insufficient_data,1.0,1,0,0,0.076994
thegrocerystoreguy.com,insufficient_data,1.0,9,0,0,0.061201
thegrumpyolive.com,insufficient_data,1.0,2,0,0,0.074588
thegingerhome.com,insufficient_data,1.0,9,0,0,0.061201
thegingeredwhisk.com,insufficient_data,1.0,22,0,0,0.0459
thegiftunicorn.com,insufficient_data,1.0,1,0,0,0.076994
thegadgetbuyer.com,insufficient_data,1.0,1,0,0,0.076994
thefreerangelife.com,insufficient_data,1.0,18,1,1,0.070559
thefreethoughtproject.com,insufficient_data,1.0,1,0,0,0.076994
thefriendlyfig.com,insufficient_data,1.0,13,0,0,0.055508
thefrozenbiscuit.com,insufficient_data,1.0,2,0,0,0.074588
thefrugalgene.com,insufficient_data,1.0,1,0,0,0.076994
thefrugalnavywife.com,insufficient_data,1.0,25,3,3,0.097942
thefrugalsouth.com,insufficient_data,1.0,1,0,0,0.076994
thegabber.com,insufficient_data,1.0,9,0,0,0.061201
thegamepost.com,insufficient_data,1.0,14,0,0,0.054246
thegiftedgabber.com,insufficient_data,1.0,23,0,0,0.045034
thegapdecaders.com,insufficient_data,1.0,4,0,0,0.070201
thegardeningcook.com,insufficient_data,1.0,10,0,0,0.059671
thegatewithbriancohen.com,insufficient_data,1.0,3,1,1,0.102631
thegeekiary.com,insufficient_data,1.0,5,1,1,0.096766
thegemlibrary.com,insufficient_data,1.0,2,1,1,0.105838
thegentlealbum.com,insufficient_data,1.0,19,1,1,0.069119
thegeographicalcure.com,insufficient_data,1.0,26,1,1,0.060479
theghostinmymachine.com,insufficient_data,1.0,5,0,0,0.068195
theguidehall.com,insufficient_data,1.0,6,1,1,0.094078
thehaphazardtraveler.com,insufficient_data,1.0,18,3,3,0.112226
thehappinessfxn.com,insufficient_data,1.0,9,0,0,0.061201
theinspiredhome.com,insufficient_data,1.0,4,0,0,0.070201
thehuddle.com,insufficient_data,1.0,3,0,0,0.072328
thehungryelephant.ca,insufficient_data,1.0,16,0,0,0.051887
thehungryhutch.com,insufficient_data,1.0,2,0,0,0.074588
thehungrymouse.com,insufficient_data,1.0,3,0,0,0.072328
thehuntswoman.com,insufficient_data,1.0,1,0,0,0.076994
theincrementalmama.com,insufficient_data,1.0,28,0,0,0.041152
theinspirationedit.com,insufficient_data,1.0,8,0,0,0.062811
theinspiredhive.com,insufficient_data,1.0,9,0,0,0.061201
theinstantpottable.com,insufficient_data,1.0,7,3,3,0.14559
thehousewifemodern.com,insufficient_data,1.0,6,0,0,0.066301
theintrepidguide.com,insufficient_data,1.0,3,0,0,0.072328
theinvisibletourist.com,insufficient_data,1.0,18,0,0,0.049726
theirsearches.com,insufficient_data,1.0,1,0,0,0.076994
thejerseymomma.com,insufficient_data,1.0,5,0,0,0.068195
thejetpress.com,insufficient_data,1.0,10,0,0,0.059671
thekeeledeal.com,insufficient_data,1.0,2,0,0,0.074588
thekelliekitchen.com,insufficient_data,1.0,2,0,0,0.074588
theketoqueens.com,insufficient_data,1.0,2,0,0,0.074588
thehowtomom.com,insufficient_data,1.0,16,0,0,0.051887
thehouseonsilverado.com,insufficient_data,1.0,10,1,1,0.084671
thehappyflammily.com,insufficient_data,1.0,1,0,0,0.076994
thehighschooler.net,insufficient_data,1.0,1,0,0,0.076994
thehappyjetlagger.com,insufficient_data,1.0,8,0,0,0.062811
theharvestskillet.com,insufficient_data,1.0,7,0,0,0.064509
thehealthierbite.com,insufficient_data,1.0,8,3,3,0.141759
thehealthnutmama.com,insufficient_data,1.0,3,0,0,0.072328
thehealthyfoodie.com,insufficient_data,1.0,22,0,0,0.0459
theheartandbrain.com,insufficient_data,1.0,14,0,0,0.054246
thehelpfulgf.com,insufficient_data,1.0,4,0,0,0.070201
theheraldreview.com,insufficient_data,1.0,2,0,0,0.074588
thehistoryjunkie.com,insufficient_data,1.0,15,0,0,0.053041
thehouseofhoodblog.com,insufficient_data,1.0,16,0,0,0.051887
thehmmmschoolingmom.com,insufficient_data,1.0,2,0,0,0.074588
theholdernessfamily.com,insufficient_data,1.0,7,0,0,0.064509
thehomemadeexperiment.com,insufficient_data,1.0,2,0,0,0.074588
thehomesteadgarden.com,insufficient_data,1.0,2,0,0,0.074588
thehomesteadingrd.com,insufficient_data,1.0,27,0,0,0.041874
thehonestconsumer.com,insufficient_data,1.0,2,0,0,0.074588
thehonestmechaniccolorado.com,insufficient_data,1.0,8,0,0,0.062811
thehooknooklife.com,insufficient_data,1.0,5,0,0,0.068195
thepampanews.com,insufficient_data,1.0,3,0,0,0.072328
theparentspot.com,insufficient_data,1.0,1,0,0,0.076994
theparkpixie.com,insufficient_data,1.0,1,0,0,0.076994
theskincareculture.com,insufficient_data,1.0,4,0,0,0.070201
thesporting.blog,insufficient_data,1.0,4,0,0,0.070201
thespreadsheetguru.com,insufficient_data,1.0,27,0,0,0.041874
thesprucecrafts.com,insufficient_data,1.0,1,0,0,0.076994
thesprucepets.com,insufficient_data,1.0,4,0,0,0.070201
thespun.com,insufficient_data,1.0,9,0,0,0.061201
thestarvingchefblog.com,insufficient_data,1.0,6,0,0,0.066301
thestatenislandfamily.com,insufficient_data,1.0,5,1,1,0.096766
thestockdork.com,insufficient_data,1.0,9,2,2,0.112483
thestonybrookhouse.com,insufficient_data,1.0,12,0,0,0.056829
thestoriedrecipe.com,insufficient_data,1.0,11,0,0,0.058215
thestuccoguy.com,insufficient_data,1.0,1,0,0,0.076994
thestyleshaker.com,insufficient_data,1.0,15,0,0,0.053041
thesubversivetable.com,insufficient_data,1.0,20,0,0,0.047736
thesugarcoatedcottage.com,insufficient_data,1.0,4,0,0,0.070201
thesummerstudy.com,insufficient_data,1.0,1,1,1,0.109252
thesuntimes.com,insufficient_data,1.0,2,0,0,0.074588
thesupermomlife.com,insufficient_data,1.0,3,0,0,0.072328
thesurfersview.com,insufficient_data,1.0,2,0,0,0.074588
thesweetestdigs.com,insufficient_data,1.0,7,0,0,0.064509
thespiritnomad.com,insufficient_data,1.0,1,0,0,0.076994
thespiffycookie.com,insufficient_data,1.0,22,0,0,0.0459
thespicychefs.com,insufficient_data,1.0,2,0,0,0.074588
thesommerhome.com,insufficient_data,1.0,1,0,0,0.076994
theslenderwrist.com,insufficient_data,1.0,1,0,0,0.076994
theslingshotforum.com,insufficient_data,1.0,1,0,0,0.076994
thesmallbusinessblog.com,insufficient_data,1.0,4,0,0,0.070201
thesmartcanine.com,insufficient_data,1.0,4,0,0,0.070201
thesmokingcuban.com,insufficient_data,1.0,4,0,0,0.070201
thesmoothescape.com,insufficient_data,1.0,19,0,0,0.048711
thesnugglery.net,insufficient_data,1.0,1,0,0,0.076994
thesocialeaselonlinepaintstudio.com,insufficient_data,1.0,6,0,0,0.066301
thesophisticatedcaveman.com,insufficient_data,1.0,12,0,0,0.056829
thespicyapron.com,insufficient_data,1.0,5,1,1,0.096766
thesophisticatedlife.com,insufficient_data,1.0,16,0,0,0.051887
thesoulofseoul.net,insufficient_data,1.0,6,1,1,0.094078
thesoundjunky.com,insufficient_data,1.0,11,0,0,0.058215
thesoundofcooking.com,insufficient_data,1.0,6,0,0,0.066301
thesourdoughbaker.com,insufficient_data,1.0,3,0,0,0.072328
thesparrowshome.com,insufficient_data,1.0,1,0,0,0.076994
thespectrum.com,insufficient_data,1.0,12,3,3,0.128258
thespicetrain.com,insufficient_data,1.0,1,0,0,0.076994
thesweetestoccasion.com,insufficient_data,1.0,1,0,0,0.076994
thesweetmolcajete.com,insufficient_data,1.0,1,0,0,0.076994
theswellesleyreport.com,insufficient_data,1.0,29,0,0,0.040455
thetravelingchild.co,insufficient_data,1.0,11,0,0,0.058215
thetoolsquare.com,insufficient_data,1.0,1,0,0,0.076994
thetortillachannel.com,insufficient_data,1.0,9,0,0,0.061201
thetouristchecklist.com,insufficient_data,1.0,3,0,0,0.072328
thetoyzone.com,insufficient_data,1.0,14,0,0,0.054246
thetravelbite.com,insufficient_data,1.0,26,0,0,0.042622
thetravelbunny.com,insufficient_data,1.0,17,0,0,0.050784
thetravelexpert.ie,insufficient_data,1.0,15,0,0,0.053041
thetravelfolk.com,insufficient_data,1.0,2,0,0,0.074588
thetravelinglocavores.com,insufficient_data,1.0,1,0,0,0.076994
thetiptoefairy.com,insufficient_data,1.0,28,0,0,0.041152
thetravelingmoore.com,insufficient_data,1.0,1,0,0,0.076994
thetravelpockets.com,insufficient_data,1.0,29,0,0,0.040455
thetravelsisters.com,insufficient_data,1.0,2,0,0,0.074588
thetraveltester.com,insufficient_data,1.0,1,0,0,0.076994
thetrendyinterior.com,insufficient_data,1.0,7,0,0,0.064509
thetruenorthonline.com,insufficient_data,1.0,1,0,0,0.076994
theturtlehub.com,insufficient_data,1.0,2,0,0,0.074588
thetuscanmom.com,insufficient_data,1.0,6,0,0,0.066301
thetokyochapter.com,insufficient_data,1.0,4,0,0,0.070201
thetinyhouse.net,insufficient_data,1.0,2,0,0,0.074588
thetakeout.com,insufficient_data,1.0,1,0,0,0.076994
thetechsentinel.com,insufficient_data,1.0,3,0,0,0.072328
thetannehillhomestead.com,insufficient_data,1.0,6,0,0,0.066301
thetarnishedjewelblog.com,insufficient_data,1.0,5,0,0,0.068195
thetastybites.com,insufficient_data,1.0,28,8,8,0.179083
thetastyflavors.com,insufficient_data,1.0,8,0,0,0.062811
thetastytip.com,insufficient_data,1.0,2,0,0,0.074588
thetastyyfork.com,insufficient_data,1.0,5,0,0,0.068195
theteacupoflife.com,insufficient_data,1.0,24,0,0,0.0442
thetechgorilla.com,insufficient_data,1.0,10,0,0,0.059671
thetechylife.com,insufficient_data,1.0,7,0,0,0.064509
thetinybook.com,insufficient_data,1.0,3,1,1,0.102631
thetennisgazette.com,insufficient_data,1.0,10,0,0,0.059671
thetexmexmom.com,insufficient_data,1.0,1,0,0,0.076994
thethingswellmake.com,insufficient_data,1.0,1,0,0,0.076994
thethinplace.net,insufficient_data,1.0,1,0,0,0.076994
thethriftyapartment.com,insufficient_data,1.0,18,0,0,0.049726
thethrivingsmallbusiness.com,insufficient_data,1.0,6,0,0,0.066301
thetimesherald.com,insufficient_data,1.0,7,4,4,0.172617
thetinkeringspinster.com,insufficient_data,1.0,7,0,0,0.064509
theskincareenthusiast.com,insufficient_data,1.0,4,0,0,0.070201
theskillfulcook.com,insufficient_data,1.0,4,0,0,0.070201
theparkslife.com,insufficient_data,1.0,1,0,0,0.076994
thesixfiguredish.com,insufficient_data,1.0,12,0,0,0.056829
thepoliticalinsider.com,insufficient_data,1.0,7,0,0,0.064509
thepoptales.com,insufficient_data,1.0,1,0,0,0.076994
theportablewife.com,insufficient_data,1.0,2,0,0,0.074588
thepostpartumparty.com,insufficient_data,1.0,2,0,0,0.074588
thepowerfacts.com,insufficient_data,1.0,2,0,0,0.074588
thepremierdaily.com,insufficient_data,1.0,1,0,0,0.076994
thepreppingguide.com,insufficient_data,1.0,1,1,1,0.109252
theprintableprincess.com,insufficient_data,1.0,17,0,0,0.050784
theproducemoms.com,insufficient_data,1.0,12,0,0,0.056829
theprofessionalhobo.com,insufficient_data,1.0,1,0,0,0.076994
theprofilebrotherhood.com,insufficient_data,1.0,2,0,0,0.074588
thepurposedplan.com,insufficient_data,1.0,2,0,0,0.074588
thepurposefulmom.com,insufficient_data,1.0,24,0,0,0.0442
thepurposefulnest.com,insufficient_data,1.0,5,0,0,0.068195
thepyperskitchen.com,insufficient_data,1.0,3,0,0,0.072328
thequietgrove.com,insufficient_data,1.0,4,0,0,0.070201
thequirinokitchen.com,insufficient_data,1.0,2,0,0,0.074588
theranchershomestead.com,insufficient_data,1.0,4,0,0,0.070201
therattrick.com,insufficient_data,1.0,1,0,0,0.076994
thepointcalculator.com,insufficient_data,1.0,5,0,0,0.068195
theplywood.com,insufficient_data,1.0,28,1,1,0.058394
thepleasantpersonality.com,insufficient_data,1.0,8,2,2,0.115443
thepetitspoon.com,insufficient_data,1.0,3,0,0,0.072328
thepassportkitchen.com,insufficient_data,1.0,2,0,0,0.074588
thepeacefulnestblog.com,insufficient_data,1.0,4,0,0,0.070201
thepeculiarbrunette.com,insufficient_data,1.0,6,0,0,0.066301
theperfecttide.com,insufficient_data,1.0,1,0,0,0.076994
theperksofbeingus.com,insufficient_data,1.0,5,0,0,0.068195
thepeskyvegan.com,insufficient_data,1.0,6,0,0,0.066301
thepetenthusiast.com,insufficient_data,1.0,18,3,3,0.112226
thepetitecook.com,insufficient_data,1.0,19,0,0,0.048711
thepetsandlove.com,insufficient_data,1.0,1,0,0,0.076994
thepleasantdream.com,insufficient_data,1.0,2,1,1,0.105838
thepetsupplyguy.com,insufficient_data,1.0,2,0,0,0.074588
thepewterplank.com,insufficient_data,1.0,7,0,0,0.064509
thephotohikes.com,insufficient_data,1.0,1,0,0,0.076994
thepilotnews.com,insufficient_data,1.0,10,4,4,0.159671
thepineconecottage.com,insufficient_data,1.0,2,0,0,0.074588
thepinkdream.com,insufficient_data,1.0,2,0,0,0.074588
thepinknews.com,insufficient_data,1.0,1,0,0,0.076994
theplanets.org,insufficient_data,1.0,3,0,0,0.072328
thereadingresidence.com,insufficient_data,1.0,3,0,0,0.072328
therealchamps.com,insufficient_data,1.0,2,0,0,0.074588
therecipebandit.com,insufficient_data,1.0,7,0,0,0.064509
thescramble.com,insufficient_data,1.0,4,0,0,0.070201
thesassyfoodie.com,insufficient_data,1.0,13,0,0,0.055508
thesaurus.com,insufficient_data,1.0,2,0,0,0.074588
thesavvyage.com,insufficient_data,1.0,10,0,0,0.059671
thesavvybackpacker.com,insufficient_data,1.0,1,0,0,0.076994
thesavvycouple.com,insufficient_data,1.0,8,0,0,0.062811
thesavvygamer.com,insufficient_data,1.0,2,1,1,0.105838
thesavvyspoon.com,insufficient_data,1.0,22,1,1,0.065131
thescholarshipsystem.com,insufficient_data,1.0,3,0,0,0.072328
thescrapshoppeblog.com,insufficient_data,1.0,3,0,0,0.072328
thesaltymamas.com,insufficient_data,1.0,16,0,0,0.051887
theseasidebaker.com,insufficient_data,1.0,8,0,0,0.062811
theseasonedwok.com,insufficient_data,1.0,1,0,0,0.076994
thesensiblefay.com,insufficient_data,1.0,3,0,0,0.072328
theshot.com,insufficient_data,1.0,11,1,1,0.082605
thesidesmith.com,insufficient_data,1.0,1,0,0,0.076994
thesimple-sweetlife.com,insufficient_data,1.0,4,0,0,0.070201
thesimplegreen.com,insufficient_data,1.0,1,0,0,0.076994
thesixersense.com,insufficient_data,1.0,2,0,0,0.074588
thesanantoniothings.com,insufficient_data,1.0,1,0,0,0.076994
thervgeeks.com,insufficient_data,1.0,10,0,0,0.059671
therecipeboard.com,insufficient_data,1.0,2,0,0,0.074588
therighthairstyles.com,insufficient_data,1.0,15,2,2,0.097485
thereeftank.com,insufficient_data,1.0,1,0,0,0.076994
thereidhomestead.com,insufficient_data,1.0,24,0,0,0.0442
thereislifeafterwheat.com,insufficient_data,1.0,26,0,0,0.042622
thereporter.com,insufficient_data,1.0,5,0,0,0.068195
thereshegoesagain.org,insufficient_data,1.0,20,0,0,0.047736
theresjustonemommy.com,insufficient_data,1.0,4,0,0,0.070201
theresourcefulmama.com,insufficient_data,1.0,16,1,1,0.073627
theretirementmanifesto.com,insufficient_data,1.0,27,0,0,0.041874
therightwording.com,insufficient_data,1.0,2,0,0,0.074588
therusticfoodie.com,insufficient_data,1.0,13,2,2,0.102019
therinklive.com,insufficient_data,1.0,1,1,1,0.109252
thermostatguide.com,insufficient_data,1.0,1,0,0,0.076994
theroadreel.com,insufficient_data,1.0,1,0,0,0.076994
therockrevival.com,insufficient_data,1.0,14,0,0,0.054246
therockstarmommy.com,insufficient_data,1.0,12,0,0,0.056829
therooftopguide.com,insufficient_data,1.0,18,0,0,0.049726
therootedfarmhouse.com,insufficient_data,1.0,1,0,0,0.076994
therovingfoleys.com,insufficient_data,1.0,24,0,0,0.0442
twistynoodle.com,insufficient_data,1.0,4,0,0,0.070201
twixrecipes.com,insufficient_data,1.0,13,1,1,0.078763
thefranklinnewspost.com,insufficient_data,1.0,1,0,0,0.076994
woman-trend.com,insufficient_data,1.0,19,4,4,0.130343
wjfw.com,insufficient_data,1.0,1,0,0,0.076994
wjla.com,insufficient_data,1.0,5,0,0,0.068195
wjol.com,insufficient_data,1.0,7,0,0,0.064509
wjrz.com,insufficient_data,1.0,7,3,3,0.14559
wkbn.com,insufficient_data,1.0,1,0,0,0.076994
wkml.com,insufficient_data,1.0,17,1,1,0.07206
wkrn.com,insufficient_data,1.0,5,0,0,0.068195
wktv.com,insufficient_data,1.0,2,2,2,0.137088
wkyc.com,insufficient_data,1.0,2,0,0,0.074588
wlos.com,insufficient_data,1.0,2,0,0,0.074588
wlwt.com,insufficient_data,1.0,6,1,1,0.094078
wmdt.com,insufficient_data,1.0,15,0,0,0.053041
wmtram.com,insufficient_data,1.0,5,0,0,0.068195
wnep.com,insufficient_data,1.0,5,1,1,0.096766
wobm.com,insufficient_data,1.0,4,3,3,0.158436
wokandkin.com,insufficient_data,1.0,23,2,2,0.08277
wokandskillet.com,insufficient_data,1.0,3,0,0,0.072328
wokv.com,insufficient_data,1.0,10,2,2,0.109671
wol.gg,insufficient_data,1.0,2,0,0,0.074588
wjactv.com,insufficient_data,1.0,4,0,0,0.070201
withsweethoney.com,insufficient_data,1.0,22,1,1,0.065131
withspice.com,insufficient_data,1.0,22,0,0,0.0459
wishbonekitchen.com,insufficient_data,1.0,10,0,0,0.059671
winloot.com,insufficient_data,1.0,3,0,0,0.072328
winonadailynews.com,insufficient_data,1.0,6,1,1,0.094078
winonapost.com,insufficient_data,1.0,1,0,0,0.076994
winteriscoming.net,insufficient_data,1.0,1,0,0,0.076994
wiproud.com,insufficient_data,1.0,5,1,1,0.096766
wiscnews.com,insufficient_data,1.0,9,0,0,0.061201
wisconsinmommy.com,insufficient_data,1.0,20,0,0,0.047736
wisesayings.com,insufficient_data,1.0,6,1,1,0.094078
wishesexpert.com,insufficient_data,1.0,2,0,0,0.074588
withpeanutbutterontop.com,insufficient_data,1.0,7,0,0,0.064509
wishfulyou.com,insufficient_data,1.0,3,1,1,0.102631
wishtv.com,insufficient_data,1.0,5,1,1,0.096766
wisn.com,insufficient_data,1.0,2,1,1,0.105838
withablast.net,insufficient_data,1.0,20,0,0,0.047736
withfoodandlove.com,insufficient_data,1.0,1,0,0,0.076994
withhouna.com,insufficient_data,1.0,18,2,2,0.091392
withloveandflavor.com,insufficient_data,1.0,8,3,3,0.141759
withlovekitty.com,insufficient_data,1.0,5,0,0,0.068195
wolverineforums.com,insufficient_data,1.0,9,0,0,0.061201
womanlylive.com,insufficient_data,1.0,9,0,0,0.061201
whatocook.com,insufficient_data,1.0,1,1,1,0.109252
womansworld.com,insufficient_data,1.0,17,6,6,0.178443
wordlistfinder.com,insufficient_data,1.0,2,0,0,0.074588
wordpress.com,insufficient_data,1.0,5,1,1,0.096766
wordsatease.com,insufficient_data,1.0,2,0,0,0.074588
wordsolver.net,insufficient_data,1.0,4,0,0,0.070201
wordsrated.com,insufficient_data,1.0,3,0,0,0.072328
wordswithfriendscheat.net,insufficient_data,1.0,15,0,0,0.053041
wordswithletters.org,insufficient_data,1.0,1,0,0,0.076994
wordunscrambler.com,insufficient_data,1.0,15,2,2,0.097485
wordunscrambler.net,insufficient_data,1.0,2,0,0,0.074588
wordwormdormdork.com,insufficient_data,1.0,6,0,0,0.066301
workhabor.com,insufficient_data,1.0,2,0,0,0.074588
workout-temple.com,insufficient_data,1.0,7,1,1,0.091536
workwearcommand.com,insufficient_data,1.0,1,0,0,0.076994
workwizardry.com,insufficient_data,1.0,9,0,0,0.061201
world-of-waterfalls.com,insufficient_data,1.0,3,0,0,0.072328
worldanimalfoundation.org,insufficient_data,1.0,11,0,0,0.058215
worldatlas.com,insufficient_data,1.0,24,1,1,0.062719
worldbestrecipes.com,insufficient_data,1.0,2,1,1,0.105838
worldbridemagazine.com,insufficient_data,1.0,1,0,0,0.076994
wordleplay.com,insufficient_data,1.0,10,0,0,0.059671
wordlearchive.com,insufficient_data,1.0,21,2,2,0.086016
wordhippo.com,insufficient_data,1.0,3,0,0,0.072328
woodworkingtalk.com,insufficient_data,1.0,4,0,0,0.070201
womenrecipe.com,insufficient_data,1.0,4,0,0,0.070201
womenwiseliving.com,insufficient_data,1.0,3,0,0,0.072328
wonderbaby.org,insufficient_data,1.0,11,0,0,0.058215
wonderfullymadeanddearlyloved.com,insufficient_data,1.0,3,0,0,0.072328
wonderfulwanderings.com,insufficient_data,1.0,4,0,0,0.070201
wonderhowto.com,insufficient_data,1.0,3,0,0,0.072328
